Time, Lat, Lon, Vel, Alt, Nsat, a_x, a_y, a_z, q_x, q_y, q_z,
619709318.600,504595332,44594025,124,18580,12,-1.45216,-0.41063,-9.76285,0.00211,0.00012,0.00027
619709318.800,504595332,44594023,56,18580,12,-1.47191,-0.43218,-9.76645,0.00158,-0.00121,-0.00013
619709319.100,504595332,44594023,32,18580,12,-1.48388,-0.40883,-9.76764,0.00184,0.00159,0.00000
619709319.400,504595332,44594022,51,18580,12,-1.44976,-0.40165,-9.79099,0.00091,0.00079,0.00067
619709319.600,504595330,44594020,82,18580,12,-1.46233,-0.45133,-9.78201,0.00291,-0.00107,0.00027
619709319.800,504595330,44594018,50,18580,12,-1.46952,-0.41182,-9.74909,0.00038,0.00106,0.00053
619709320.0,504595330,44594017,32,18580,12,-1.46173,-0.43457,-9.77962,0.00184,0.00159,-0.00026
619709320.200,504595328,44594017,63,18580,12,-1.47131,-0.42439,-9.81433,0.00091,0.00012,-0.00013
619709320.400,504595328,44594015,42,18580,12,-1.46533,-0.43457,-9.76585,0.00211,0.00106,-0.00026
619709320.600,504595330,44594015,85,18580,12,-1.46353,-0.42559,-9.78800,0.00078,0.00052,0.00027
619709320.800,504595328,44594013,143,18580,12,-1.47849,-0.41482,-9.79219,0.00224,0.00185,-0.00040
619709321.0,504595328,44594013,35,18580,12,-1.43600,-0.44654,-9.75567,0.00104,0.00079,0.00000
619709321.200,504595328,44594013,79,18580,12,-1.47430,-0.40344,-9.78919,0.00224,-0.00041,0.00013
619709321.400,504595327,44594012,37,18580,12,-1.46293,-0.44295,-9.77124,0.00118,0.00106,-0.00026
619709321.600,504595327,44594010,75,18580,12,-1.46173,-0.41841,-9.75687,-0.00002,0.00146,0.00027
619709321.800,504595325,44594010,34,18570,12,-1.45575,-0.41362,-9.76944,0.00224,0.00119,0.00053
619709322.0,504595325,44594008,63,18580,12,-1.44976,-0.43816,-9.78081,0.00131,-0.00014,0.00080
619709322.200,504595325,44594008,19,18580,12,-1.47670,-0.42439,-9.78680,0.00184,0.00092,0.00027
