1537447955335,48965,x,y,z
444243,922,42,793,468
444263,960,35,830,482
444283,979,37,846,491
444303,1003,29,868,501
444323,1019,27,882,508
444343,1037,17,898,517
444363,1046,22,909,517
444384,1059,16,923,520
444404,1068,25,933,519
444424,1081,7,946,522
444444,1110,5,969,541
444464,1110,5,969,541
444484,1102,-4,956,548
444504,1092,0,946,546
444525,1072,2,929,535
444545,1036,24,896,519
444565,998,28,859,506
444585,968,23,835,490
444605,957,22,830,475
444625,957,22,830,475
444645,957,25,824,486
444666,946,25,813,484
444686,927,27,794,476
444706,916,24,787,466
444726,916,24,787,466
444746,935,13,806,473
444766,945,25,811,483
444786,955,36,819,490
444807,969,16,831,498
444827,986,20,850,500
444847,994,24,860,497
444867,994,24,860,497
444887,1011,27,871,513
444927,1011,27,871,513
444948,1003,14,867,504
445008,1003,14,867,504
445028,989,11,854,497
445089,989,11,854,497
445109,999,10,866,497
445129,1010,10,873,508
445250,1010,10,873,508
445270,999,5,863,502
445310,999,5,863,502
445330,986,6,851,498
445350,986,6,851,498
445371,979,5,848,488
445391,979,5,848,488
445411,971,22,835,494
445431,953,4,822,482
445451,954,20,821,484
445471,954,20,821,484
445491,953,8,826,476
445512,959,20,826,486
445532,959,20,826,486
445552,973,17,840,491
445572,973,17,840,491
445592,985,15,850,496
445612,997,11,860,502
445894,997,11,860,502
445914,1006,12,873,499
445935,1006,12,873,499
445955,1030,9,893,512
445975,1030,9,893,512
445995,1041,11,903,519
446015,1041,11,903,519
446035,1052,9,914,519
446237,1052,9,914,519
446257,1063,4,925,524
446297,1063,4,925,524
446317,1075,8,937,528
446378,1075,8,937,528
446398,1087,0,949,531
446458,1087,0,949,531
446478,1092,10,951,536
446539,1092,10,951,536
446559,1082,6,945,526
446579,1082,6,945,526
446599,1093,1,956,529
446619,1121,0,983,538
446639,1140,-3,1002,543
446680,1140,-3,1002,543
446700,1164,0,1027,547
446720,1179,0,1040,555
446740,1193,-6,1051,566
446801,1193,-6,1051,566
446821,1196,-6,1058,556
446841,1196,-6,1058,556
446861,1205,0,1063,566
446942,1205,0,1063,566
446962,1212,-9,1074,560
446982,1212,-9,1074,560
447002,1228,-5,1083,578
447022,1228,-5,1083,578
447042,1246,-11,1101,582
447062,1265,-23,1121,586
447083,1274,-13,1130,589
447103,1287,-12,1141,596
447123,1295,-13,1144,606
447183,1295,-13,1144,606
447203,1283,-14,1134,599
447224,1269,-2,1122,592
447244,1269,-2,1122,592
447264,1247,-8,1103,582
447284,1231,-7,1089,574
447304,1204,-4,1062,568
447324,1184,7,1041,564
447344,1165,10,1022,557
447365,1146,7,1001,556
447385,1122,15,979,548
447405,1090,18,950,533
447425,1066,16,931,517
447445,1042,23,914,500
447465,1025,29,899,493
447485,1009,33,880,493
447506,984,34,854,488
447526,968,33,840,480
447546,969,17,844,475
447566,969,17,844,475
447586,994,35,864,490
447606,1010,29,873,506
447626,1022,38,885,508
447647,1040,27,907,507
447667,1070,13,939,513
447687,1095,27,962,523
447707,1117,24,979,537
447727,1138,23,994,553
447747,1138,23,994,553
447767,1139,10,1004,537
447788,1165,-2,1028,547
447808,1191,0,1048,565
447828,1196,12,1047,577
447848,1207,17,1055,585
447868,1208,0,1065,571
447888,1220,-9,1082,562
447908,1220,-9,1082,562
447929,1234,-8,1085,586
447949,1226,0,1072,594
447969,1226,0,1072,594
447989,1235,1,1087,586
448009,1216,-8,1071,575
448029,1199,-2,1057,566
448049,1184,-1,1042,560
448070,1173,-7,1033,556
448090,1160,1,1023,547
448110,1153,8,1013,551
448130,1140,18,998,550
448150,1122,11,986,537
448170,1112,13,975,534
448190,1112,13,975,534
448211,1093,15,962,519
448231,1106,32,971,529
448271,1106,32,971,529
448291,1119,13,984,534
448311,1119,13,984,534
448331,1108,6,973,530
448352,1118,6,983,533
448372,1124,20,990,533
448392,1118,31,980,537
448412,1114,21,975,538
448432,1117,8,980,535
448452,1117,8,980,535
448472,1133,0,996,540
448493,1133,0,996,540
448513,1120,24,982,536
448533,1122,2,988,533
448553,1141,1,1005,539
448573,1141,1,1005,539
448593,1156,-9,1012,558
448634,1156,-9,1012,558
448654,1168,-6,1025,559
448694,1168,-6,1025,559
448714,1181,0,1035,569
448734,1181,0,1035,569
448754,1167,-3,1024,559
448795,1167,-3,1024,559
448815,1155,0,1014,554
448835,1155,0,1014,554
448855,1141,2,997,555
448875,1132,-5,993,543
448895,1140,-11,1004,539
448915,1151,-3,1009,553
448936,1167,-5,1019,569
448956,1167,-5,1019,569
448976,1179,-5,1031,573
448996,1185,-15,1040,566
449016,1206,-8,1056,582
449036,1217,-3,1063,591
449077,1217,-3,1063,591
449097,1219,-14,1071,582
449117,1219,-14,1071,582
449137,1230,-19,1080,588
449197,1230,-19,1080,588
449218,1221,-16,1076,577
449238,1236,-25,1090,582
449258,1250,-18,1100,592
449278,1263,-13,1107,607
449318,1263,-13,1107,607
449338,1276,-23,1125,602
449379,1276,-23,1125,602
449399,1288,-20,1128,620
449419,1288,-20,1128,620
449439,1268,-20,1114,605
449459,1266,-30,1118,592
449479,1264,-18,1118,590
449560,1264,-18,1118,590
449580,1280,-23,1131,598
449600,1280,-23,1131,598
449620,1282,-11,1131,603
449641,1290,-25,1136,610
449661,1300,-21,1146,613
449681,1300,-21,1146,613
449701,1310,-21,1154,619
449741,1310,-21,1154,619
449761,1317,-17,1167,609
449782,1327,-21,1176,615
449842,1327,-21,1176,615
449862,1318,-19,1170,605
449923,1318,-19,1170,605
449943,1334,-15,1179,625
449963,1344,-22,1188,627
449983,1344,-22,1188,627
450003,1358,-25,1201,634
450023,1358,-25,1201,634
450043,1351,-14,1198,624
450124,1351,-14,1198,624
450144,1334,-18,1180,620
450164,1334,-18,1180,620
450184,1316,-13,1167,607
450225,1316,-13,1167,607
450245,1326,-23,1176,613
450265,1342,-17,1188,623
450305,1342,-17,1188,623
450325,1348,-15,1199,617
450346,1348,-15,1199,617
450366,1360,-15,1209,622
450487,1360,-15,1209,622
450507,1344,-14,1196,614
450527,1344,-14,1196,614
450547,1337,-24,1193,602
450567,1337,-24,1193,602
450587,1355,-21,1208,612
450607,1355,-21,1208,612
450628,1371,-25,1222,621
450668,1371,-25,1222,621
450688,1353,-20,1206,611
450708,1353,-20,1206,611
450728,1335,-20,1188,608
450748,1335,-20,1188,608
450769,1320,-19,1171,608
450789,1297,-19,1151,597
450809,1271,-4,1131,579
450829,1271,-4,1131,579
450849,1244,-4,1105,572
450869,1232,0,1091,572
450889,1218,-9,1078,567
450910,1218,-9,1078,567
450930,1205,-1,1068,557
450950,1205,-1,1068,557
450970,1192,-2,1053,558
450990,1182,0,1044,554
451131,1182,0,1044,554
451151,1166,-6,1028,550
451212,1166,-6,1028,550
451232,1154,5,1016,547
451252,1149,-5,1011,544
451292,1149,-5,1011,544
451312,1159,-9,1022,548
451332,1162,11,1021,554
451353,1155,0,1017,547
451373,1155,0,1017,547
451393,1142,4,1007,540
451413,1135,-10,999,537
451433,1129,3,993,537
451453,1129,3,993,537
451473,1108,6,976,524
451494,1098,13,967,520
451514,1082,13,953,511
451655,1082,13,953,511
451675,1085,1,956,512
451695,1097,3,965,521
451715,1107,7,972,529
451735,1122,0,988,533
451755,1122,0,988,533
451776,1139,-2,1005,536
451796,1157,1,1019,546
451816,1157,1,1019,546
451836,1174,-7,1035,553
451957,1174,-7,1035,553
451977,1164,-8,1026,551
452017,1164,-8,1026,551
452037,1144,1,1009,540
452058,1133,0,998,535
452078,1133,0,998,535
452098,1115,7,981,529
452138,1115,7,981,529
452158,1097,5,965,521
452178,1086,3,955,517
452199,1077,3,945,516
452259,1077,3,945,516
452279,1066,10,935,513
452481,1066,10,935,513
452501,1071,0,943,507
452622,1071,0,943,507
452642,1085,5,958,509
452662,1085,5,958,509
452682,1102,0,969,523
452702,1115,-7,984,524
452722,1131,-20,1001,525
452742,1131,-20,1001,525
452763,1138,-10,1005,534
452783,1151,-15,1017,540
452803,1151,-15,1017,540
452823,1167,-23,1035,540
452843,1186,-28,1051,548
452863,1196,-27,1059,554
452883,1196,-27,1059,554
452904,1220,-26,1080,568
452924,1220,-26,1080,568
452944,1216,-16,1075,568
452964,1209,-30,1066,570
452984,1208,-20,1065,569
453004,1198,-22,1057,564
453024,1188,-25,1046,562
453065,1188,-25,1046,562
453085,1173,-13,1033,556
453105,1163,-9,1022,554
453125,1137,-13,998,543
453145,1125,-7,989,535
453165,1115,-8,982,528
453206,1115,-8,982,528
453226,1106,0,971,529
453246,1106,0,971,529
453266,1109,-13,974,529
453286,1121,-3,986,534
453306,1131,3,992,542
453347,1131,3,992,542
453367,1117,-1,981,534
453407,1117,-1,981,534
453427,1108,-15,968,539
453447,1095,1,953,539
453467,1079,-2,939,533
453488,1063,0,927,520
453528,1063,0,927,520
453548,1053,11,913,524
453568,1039,12,900,520
453588,1016,13,884,501
453608,1004,12,877,488
453629,1004,12,877,488
453649,1007,4,875,498
453669,1004,17,867,506
453689,1004,17,867,506
453709,995,3,862,497
453729,1014,-2,881,502
453749,1039,-3,902,515
453770,1047,4,904,529
453810,1047,4,904,529
453830,1064,-2,925,527
453870,1064,-2,925,527
453890,1083,-9,935,546
453911,1078,-7,935,535
453931,1078,-7,935,535
453951,1099,-9,956,543
453971,1099,-9,956,543
453991,1095,5,945,552
454011,1095,5,945,552
454031,1085,-1,942,537
454052,1096,-8,953,540
454072,1096,-8,953,540
454092,1090,5,944,544
454152,1090,5,944,544
454172,1107,0,963,546
454193,1131,0,983,559
454213,1127,13,979,556
454233,1143,2,1000,554
454253,1161,-6,1018,558
454273,1185,-9,1037,574
454293,1208,-13,1054,591
454334,1208,-13,1054,591
454354,1215,-18,1064,587
454374,1201,-4,1052,579
454394,1201,-4,1052,579
454414,1210,-13,1056,590
454434,1229,-13,1073,599
454454,1250,-15,1089,614
454475,1259,-22,1099,614
454495,1277,-25,1118,616
454515,1293,-25,1136,617
454535,1312,-26,1155,623
454555,1312,-26,1155,623
454575,1337,-21,1176,635
454595,1342,-31,1181,636
454656,1342,-31,1181,636
454676,1344,-15,1183,638
454696,1332,-11,1172,634
454716,1332,-11,1172,634
454736,1317,-9,1155,631
454757,1317,-9,1155,631
454777,1304,-11,1145,623
454797,1291,-13,1136,614
454817,1256,6,1106,596
454837,1212,11,1068,573
454857,1212,11,1068,573
454877,1222,6,1073,584
454898,1237,4,1086,591
454918,1238,15,1089,589
454938,1227,8,1085,573
454958,1231,3,1094,563
454978,1254,0,1116,573
454998,1269,15,1118,600
455018,1253,26,1098,603
455039,1253,26,1098,603
455059,1268,2,1120,593
455079,1278,-7,1133,589
455099,1286,-7,1133,606
455119,1276,0,1116,619
455139,1246,-7,1092,601
455159,1258,-8,1108,596
455180,1270,-13,1123,591
455200,1270,-13,1123,591
455220,1281,-1,1125,611
455240,1296,-22,1140,615
455260,1296,-22,1140,615
455280,1312,-30,1159,613
455300,1312,-30,1159,613
455321,1315,-10,1157,623
455341,1315,-10,1157,623
455361,1317,-21,1159,623
455381,1306,-20,1150,617
455401,1306,-20,1150,617
455421,1291,-20,1129,625
455441,1264,0,1106,612
455462,1264,0,1106,612
455482,1241,-9,1087,599
455502,1216,-11,1063,589
455522,1197,-4,1045,582
455542,1197,-4,1045,582
455562,1171,-1,1024,567
455623,1171,-1,1024,567
455643,1169,-3,1016,577
455683,1169,-3,1016,577
455703,1156,6,1009,563
455764,1156,6,1009,563
455784,1165,1,1013,574
455804,1165,1,1013,574
455824,1153,0,1004,566
455864,1153,0,1004,566
455884,1163,9,1010,576
455905,1163,9,1010,576
455925,1172,1,1014,586
455945,1172,1,1014,586
455965,1181,-3,1027,582
455985,1181,-3,1027,582
456005,1178,9,1023,584
456046,1178,9,1023,584
456066,1161,3,1008,576
456086,1159,-8,1004,579
456106,1159,-8,1004,579
456126,1152,5,1002,568
456146,1166,0,1013,576
456166,1166,0,1013,576
456187,1151,6,999,571
456267,1151,6,999,571
456287,1156,1,999,581
456368,1156,1,999,581
456388,1165,-3,1011,579
456428,1165,-3,1011,579
456448,1160,7,1003,581
456489,1160,7,1003,581
456509,1173,0,1016,586
456690,1173,0,1016,586
456710,1186,-1,1031,586
456730,1186,-1,1031,586
456751,1197,1,1039,594
456932,1197,1,1039,594
456952,1183,2,1030,583
456972,1183,2,1030,583
456992,1196,-3,1048,576
457012,1217,-2,1062,595
457033,1228,3,1068,605
457053,1228,3,1068,605
457073,1246,-5,1087,609
457093,1255,-15,1102,601
457113,1276,-10,1119,611
457133,1285,0,1125,621
457153,1285,0,1125,621
457174,1296,0,1136,624
457194,1311,-13,1151,628
457254,1311,-13,1151,628
457274,1329,-20,1168,633
457294,1336,-11,1178,630
457315,1320,-17,1163,623
457335,1339,-20,1180,632
457355,1349,-31,1192,630
457375,1364,-30,1201,644
457395,1372,-27,1211,644
457415,1383,-25,1222,646
457435,1409,-31,1247,656
457456,1441,-29,1275,670
457476,1441,-29,1275,670
457496,1466,-39,1294,687
457516,1466,-39,1294,687
457536,1455,-50,1287,677
457556,1472,-38,1304,682
457576,1472,-38,1304,682
457597,1458,-41,1289,681
457617,1458,-41,1289,681
457637,1454,-51,1282,684
457657,1439,-43,1268,678
457677,1422,-35,1253,671
457697,1383,-17,1222,646
457717,1382,-29,1225,639
457738,1371,-25,1214,637
457758,1353,-27,1192,640
457778,1329,-10,1167,636
457798,1314,-15,1153,631
457818,1306,-15,1149,620
457838,1295,-1,1142,612
457858,1301,-7,1142,623
457879,1289,-1,1130,621
457899,1279,-3,1121,616
457919,1279,-3,1121,616
457939,1286,4,1134,606
457959,1286,4,1134,606
457979,1301,10,1144,620
457999,1301,10,1144,620
458019,1288,4,1129,619
458120,1288,4,1129,619
458140,1298,-4,1143,614
458160,1315,-11,1158,623
458181,1304,0,1149,616
458201,1288,12,1132,613
458221,1288,12,1132,613
458241,1278,13,1123,609
458281,1278,13,1123,609
458301,1270,-2,1111,614
458322,1255,14,1099,605
458342,1255,14,1099,605
458362,1233,16,1083,589
458382,1233,16,1083,589
458402,1225,6,1074,590
458463,1225,6,1074,590
458483,1214,11,1065,582
458543,1214,11,1065,582
458563,1231,7,1076,598
458624,1231,7,1076,598
458644,1240,5,1086,597
458664,1240,5,1086,597
458684,1222,9,1070,591
458704,1226,-1,1074,591
458724,1226,-1,1074,591
458745,1235,-1,1084,592
458845,1235,-1,1084,592
458865,1246,0,1093,597
458946,1246,0,1093,597
458966,1225,0,1076,585
458986,1225,0,1076,585
459006,1214,4,1067,578
459027,1202,1,1058,570
459047,1202,1,1058,570
459067,1190,11,1045,568
459087,1178,8,1037,559
459107,1179,-3,1039,557
459127,1179,-3,1039,557
459147,1179,0,1033,567
459168,1185,-5,1035,577
459188,1185,-5,1035,577
459208,1182,9,1035,571
459309,1182,9,1035,571
459329,1175,-1,1031,564
459349,1170,11,1025,562
459369,1160,5,1020,552
459409,1160,5,1020,552
459429,1161,7,1015,562
459450,1161,7,1015,562
459470,1157,4,1018,549
459510,1157,4,1018,549
459530,1156,17,1015,554
459550,1156,17,1015,554
459570,1167,7,1024,560
459611,1167,7,1024,560
459631,1180,6,1032,571
459651,1186,0,1042,567
459691,1186,0,1042,567
459711,1180,12,1037,562
459732,1182,2,1041,560
459772,1182,2,1041,560
459792,1180,2,1033,570
459812,1166,6,1022,561
459832,1156,7,1016,551
459852,1144,6,1007,544
459873,1131,4,994,541
459893,1124,15,986,539
459913,1124,15,986,539
459933,1128,1,991,538
459953,1128,13,988,544
460074,1128,13,988,544
460094,1111,12,977,530
460155,1111,12,977,530
460175,1099,12,964,528
460235,1099,12,964,528
460255,1110,13,970,538
460275,1100,5,961,535
460295,1100,5,961,535
460316,1111,0,973,536
460336,1111,0,973,536
460356,1108,17,969,538
460376,1097,20,961,528
460396,1097,20,961,528
460416,1077,25,949,509
460436,1084,13,951,519
460457,1084,13,951,519
460477,1071,27,937,517
460497,1071,27,937,517
460517,1055,17,927,502
460537,1055,17,927,502
460557,1060,5,929,509
460577,1060,5,929,509
460598,1051,14,915,516
460618,1040,13,906,510
460638,1033,10,906,496
460658,1032,24,904,496
460718,1032,24,904,496
460739,1044,29,914,505
460759,1034,27,904,501
460779,1038,17,909,501
460799,1038,17,909,501
460819,1035,7,905,502
460839,1024,10,895,498
460859,1009,12,881,492
460880,999,13,877,479
460900,987,21,865,474
460920,987,21,865,474
460940,999,16,877,478
460960,1004,29,879,484
460980,1004,29,879,484
461000,1015,22,891,484
461041,1015,22,891,484
461061,1017,15,888,494
461081,1029,10,898,502
461101,1029,10,898,502
461121,1016,17,881,507
461141,1013,11,882,497
461162,1013,11,882,497
461182,1002,9,874,490
461202,994,11,864,491
461222,980,15,851,486
461242,970,15,845,476
461303,970,15,845,476
461323,957,22,833,470
461363,957,22,833,470
461383,970,7,843,479
461403,981,10,851,488
461423,994,23,863,494
461444,1001,11,869,496
461464,1001,11,869,496
461484,1005,12,879,488
461504,1018,7,889,496
461524,1018,7,889,496
461544,1034,4,902,506
461585,1034,4,902,506
461605,1023,-1,892,500
461645,1023,-1,892,500
461665,1025,12,894,501
461685,1025,12,894,501
461705,1014,7,890,487
461726,1014,7,890,487
461746,1027,2,902,492
461766,1042,6,911,504
461786,1052,12,916,515
461806,1052,12,916,515
461826,1042,-2,909,509
461846,1038,0,911,498
461887,1038,0,911,498
461907,1037,13,905,505
461927,1037,13,905,505
461947,1026,12,900,492
461967,1025,1,902,486
461987,1025,1,902,486
462008,1029,4,900,499
462048,1029,4,900,499
462068,1035,0,912,489
462088,1046,0,920,496
462108,1058,0,929,504
462128,1076,1,943,517
462149,1076,1,943,517
462169,1096,0,963,522
462209,1096,0,963,522
462229,1106,-2,974,523
462310,1106,-2,974,523
462330,1119,-6,990,520
462390,1119,-6,990,520
462410,1137,-10,1005,532
462431,1152,-10,1018,539
462471,1152,-10,1018,539
462491,1145,-8,1016,528
462511,1158,-13,1031,527
462531,1176,-7,1042,544
462551,1181,-2,1043,555
462592,1181,-2,1043,555
462612,1184,-20,1052,542
462652,1184,-20,1052,542
462672,1174,-14,1037,550
462712,1174,-14,1037,550
462733,1174,-15,1043,539
462753,1171,-4,1037,543
462773,1171,-4,1037,543
462793,1154,-2,1023,533
462874,1154,-2,1023,533
462894,1145,-4,1010,540
462914,1149,-15,1018,531
462934,1149,-15,1018,531
462954,1162,-15,1028,542
462974,1143,-2,1012,531
463055,1143,-2,1012,531
463075,1153,-8,1020,537
463095,1153,-8,1020,537
463115,1148,-5,1020,526
463135,1160,-17,1031,531
463156,1157,-7,1028,529
463256,1157,-7,1028,529
463276,1143,-4,1010,533
463297,1123,6,994,522
463317,1123,6,994,522
463337,1122,-4,994,518
463377,1122,-4,994,518
463397,1109,-2,980,520
463417,1099,3,974,510
463619,1099,3,974,510
463639,1115,0,990,513
463659,1115,0,990,513
463679,1113,11,990,507
463720,1113,11,990,507
463740,1130,0,1008,509
463760,1133,1,1006,522
463800,1133,1,1006,522
463820,1128,6,1009,504
463861,1128,6,1009,504
463881,1118,5,993,512
463901,1105,-3,986,499
463921,1095,-1,980,488
463961,1095,-1,980,488
463981,1096,17,980,489
464002,1098,7,978,498
464042,1098,7,978,498
464062,1110,-7,992,498
464082,1110,6,993,496
464102,1110,6,993,496
464122,1126,14,1007,503
464163,1126,14,1007,503
464183,1113,7,994,501
464203,1113,7,994,501
464223,1103,15,989,488
464243,1103,15,989,488
464263,1085,13,970,485
464284,1085,13,970,485
464304,1082,-2,965,490
464324,1081,8,962,493
464344,1069,15,949,491
464364,1069,15,949,491
464384,1053,24,939,475
464404,1053,24,939,475
464425,1058,14,945,475
464445,1058,14,945,475
464465,1052,20,933,485
464485,1040,22,924,477
464505,1035,17,924,465
464525,1033,32,922,464
464545,1033,32,922,464
464566,1022,27,909,466
464586,1022,27,909,466
464606,1030,7,918,468
464626,1025,21,913,464
464646,1025,21,913,464
464666,1017,30,901,469
464707,1017,30,901,469
464727,1004,26,889,465
464747,1004,26,889,465
464767,989,30,877,455
464787,989,30,877,455
464807,995,22,878,467
464827,983,26,863,470
464847,961,30,844,458
464868,940,34,829,443
464888,921,38,814,430
464908,921,38,814,430
464928,910,40,800,432
464968,910,40,800,432
464988,897,40,785,431
465009,881,44,769,427
465029,870,44,761,420
465069,870,44,761,420
465089,865,39,751,427
465109,855,47,744,419
465129,861,35,753,416
465150,870,41,765,412
465170,870,41,765,412
465190,864,54,752,421
465230,864,54,752,421
465250,886,42,781,417
465270,904,44,791,436
465311,904,44,791,436
465331,911,33,795,443
465351,923,28,808,444
465371,942,26,824,455
465391,943,38,824,455
465432,943,38,824,455
465452,934,27,820,446
465472,934,27,820,446
465492,949,38,834,451
465512,949,38,834,451
465532,959,39,843,455
465573,959,39,843,455
465593,961,26,843,460
465613,961,26,843,460
465633,987,22,866,473
465653,987,22,866,473
465673,1004,24,882,479
465693,1028,27,906,484
465714,1028,27,906,484
465734,1014,39,888,488
465754,976,53,852,473
465774,957,42,838,459
465794,955,38,843,445
465814,969,32,855,454
465834,977,36,854,473
465855,971,46,842,481
465875,958,42,833,470
465895,972,33,855,459
465915,992,25,874,469
465935,1005,39,884,476
465955,1026,49,899,492
465975,1048,39,917,505
465996,1048,39,917,505
466016,1045,40,920,493
466036,1045,40,920,493
466056,1033,39,906,494
466076,1013,50,887,486
466096,1013,50,887,486
466116,998,45,875,478
466137,998,32,876,477
466157,1009,25,886,480
466177,1009,25,886,480
466197,994,33,873,475
466237,994,33,873,475
466257,1017,32,895,483
466278,1031,30,907,489
466298,1042,25,915,497
466318,1056,32,926,505
466338,1068,28,938,508
466358,1082,29,952,512
466479,1082,29,952,512
466499,1063,33,933,507
466519,1063,33,933,507
466539,1048,31,922,496
466580,1048,31,922,496
466600,1062,32,935,502
466620,1073,27,946,505
466660,1073,27,946,505
466680,1092,19,959,521
466701,1106,12,972,527
466721,1109,27,975,528
466741,1109,27,975,528
466761,1114,16,980,528
466781,1110,25,984,513
466801,1105,11,977,517
466821,1105,11,977,517
466842,1115,24,977,535
466862,1114,12,978,533
466882,1124,18,985,541
466902,1112,13,977,530
466922,1096,5,964,521
466942,1098,24,966,521
466962,1089,13,958,516
466983,1089,13,958,516
467003,1084,27,954,513
467023,1084,27,954,513
467043,1075,19,953,498
467063,1085,9,965,495
467083,1105,0,983,504
467103,1115,2,992,509
467123,1135,1,1007,523
467144,1148,11,1018,529
467164,1176,4,1041,547
467184,1195,0,1057,556
467204,1206,-2,1061,573
467224,1206,-2,1061,573
467244,1219,-4,1070,584
467264,1219,-4,1070,584
467285,1208,1,1071,558
467305,1197,7,1062,551
467325,1197,7,1062,551
467345,1183,-7,1046,551
467365,1183,-7,1046,551
467385,1167,-11,1027,554
467405,1167,-11,1027,554
467426,1157,-11,1026,535
467446,1182,-14,1051,541
467466,1211,-17,1075,557
467486,1238,-23,1094,579
467506,1279,-23,1129,600
467526,1308,-25,1159,606
467546,1340,-33,1192,611
467567,1355,-13,1205,619
467587,1362,-23,1209,626
467607,1362,-23,1209,626
467627,1343,-29,1190,621
467647,1324,-34,1174,611
467667,1324,-34,1174,611
467687,1312,-26,1164,605
467708,1293,-20,1146,598
467728,1280,-13,1135,590
467748,1258,-16,1119,574
467768,1243,-11,1107,565
467808,1243,-11,1107,565
467828,1229,4,1087,573
467849,1219,8,1079,566
467869,1211,-7,1074,558
467889,1211,-7,1074,558
467909,1206,-6,1062,571
467929,1197,-5,1048,578
467949,1197,-5,1048,578
467969,1172,-1,1031,557
467990,1155,4,1020,541
468010,1155,4,1020,541
468030,1146,5,1007,546
468050,1137,15,997,546
468070,1137,15,997,546
468090,1114,7,978,534
468110,1125,8,990,534
468131,1125,8,990,534
468151,1119,11,978,544
468272,1119,11,978,544
468292,1133,4,994,544
468312,1133,4,994,544
468332,1158,9,1018,552
468352,1178,4,1036,561
468372,1189,-2,1043,570
468392,1189,-2,1043,570
468413,1201,3,1055,574
468433,1208,-7,1063,573
468453,1208,-7,1063,573
468473,1197,8,1051,572
468493,1189,12,1040,575
468513,1159,17,1017,555
468533,1159,17,1017,555
468554,1149,7,1009,550
468574,1141,1,999,551
468594,1119,10,975,547
468614,1102,11,965,533
468634,1087,10,954,520
468654,1066,19,934,513
468674,1039,19,905,510
468695,988,34,855,494
468715,939,40,812,471
468735,889,31,772,441
468755,863,37,747,429
468775,863,37,747,429
468795,842,50,720,433
468815,817,63,690,433
468836,776,51,657,410
468856,749,41,640,386
468876,742,27,644,367
468896,742,27,644,367
468916,735,46,628,380
468936,728,64,615,384
468956,710,62,600,374
468977,716,50,610,371
468997,716,50,610,371
469017,732,43,626,376
469037,737,52,623,388
469057,748,52,635,391
469077,748,52,635,391
469097,751,41,642,386
469118,751,41,642,386
469138,764,39,652,396
469158,777,38,662,405
469178,790,42,673,411
469218,790,42,673,411
469238,800,36,684,414
469259,800,36,684,414
469279,811,30,695,417
469319,811,30,695,417
469339,830,21,710,427
469359,830,21,710,427
469379,847,19,728,432
469399,868,12,747,442
469420,893,7,769,453
469440,908,1,782,461
469460,929,-1,800,471
469480,945,-2,811,485
469500,955,-3,816,496
469540,955,-3,816,496
469561,934,0,798,484
469581,922,1,789,476
469621,922,1,789,476
469641,907,-4,773,474
469661,886,-3,752,468
469681,869,-1,738,457
469702,859,1,733,447
469742,859,1,733,447
469762,859,1,725,459
469782,859,1,725,459
469802,849,1,716,455
469822,839,0,707,451
469843,825,4,695,444
469863,815,11,686,440
469883,811,-1,683,437
469903,811,-1,683,437
469923,799,0,671,433
469943,789,0,660,433
469963,774,6,648,423
469984,763,12,641,415
470004,763,12,641,415
470024,749,7,626,412
470044,736,5,613,408
470064,736,5,613,408
470084,724,8,601,403
470104,709,10,590,393
470125,694,17,580,381
470145,694,17,580,381
470165,709,16,590,393
470185,724,19,601,403
470245,724,19,601,403
470266,722,4,603,397
470286,722,4,603,397
470306,713,9,586,405
470326,699,9,572,401
470346,673,13,555,380
470366,687,5,572,379
470386,695,6,583,379
470407,687,14,570,383
470427,674,28,551,386
470447,665,19,549,375
470467,665,19,549,375
470487,673,15,564,367
470507,683,10,570,377
470527,680,26,561,383
470548,699,11,582,387
470568,725,-1,608,393
470588,745,11,627,402
470608,755,13,630,417
470628,775,15,645,428
470648,782,19,655,426
470668,787,6,660,428
470689,805,17,673,440
470709,805,17,673,440
470729,791,20,664,428
470749,799,8,675,427
470789,799,8,675,427
470809,800,6,668,441
470830,808,8,678,440
470850,827,4,701,439
470870,846,1,716,449
470890,852,19,718,458
470910,864,11,728,466
470930,881,13,746,469
470950,904,13,769,474
470971,924,9,783,490
470991,924,9,783,490
471011,919,19,779,486
471031,919,19,779,486
471051,924,3,791,478
471071,924,3,791,478
471091,921,5,778,492
471112,921,5,778,492
471132,914,3,782,472
471152,926,-2,795,474
471172,936,2,803,480
471192,949,7,813,489
471212,969,12,831,499
471232,983,3,847,499
471253,1003,-2,866,504
471273,1018,-2,878,514
471293,1023,-15,881,519
471313,1035,-7,888,532
471333,1047,-9,898,538
471373,1047,-9,898,538
471394,1041,-3,899,524
471414,1041,-3,899,524
471434,1053,-11,911,527
471454,1071,-10,925,539
471494,1071,-10,925,539
471514,1080,-13,939,533
471535,1080,-13,939,533
471555,1097,-7,954,541
471575,1097,-7,954,541
471595,1119,-17,971,556
471615,1119,-17,971,556
471635,1142,-17,992,566
471675,1142,-17,992,566
471696,1171,-12,1022,572
471716,1193,-13,1044,577
471736,1215,-12,1064,586
471756,1215,-12,1064,586
471776,1238,-12,1080,605
471796,1238,-12,1080,605
471816,1252,-24,1097,603
471837,1252,-24,1097,603
471857,1226,-16,1072,594
471877,1211,-19,1059,588
471897,1211,-19,1059,588
471917,1219,-15,1069,584
471937,1219,-15,1069,584
471957,1230,-21,1075,597
471998,1230,-21,1075,597
472018,1251,-21,1098,600
472038,1269,-20,1111,611
472058,1285,-23,1122,624
